dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,CSR_DIRECT,3.321846,0.0,3.335373,3.335373,3.6431,4.949926,3.321846,3.335373,1.09671,1.48407,1.0,1.0,True,False,False,3.4332275390625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,RODE_ENHANCED,3.210998,3.502102,3.243059,6.745161,3.6431,4.949926,3.321846,3.335373,1.13457,0.733848,1.034521,0.494484,True,False,False,3.0517578125e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,ZERO_OVERHEAD_CSR,3.400131,1.543498,3.432858,4.976355,3.6431,4.949926,3.321846,3.335373,1.071459,0.994689,0.976976,0.670244,True,False,False,1.33514404296875e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,TC_DIRECT,3.412767,85.243068,3.494605,88.737673,3.6431,4.949926,3.321846,3.335373,1.067492,0.055782,0.973359,0.037587,True,False,False,3.4332275390625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,COMMUNITY_TC,3.451622,419.878406,3.537613,423.416019,3.6431,4.949926,3.321846,3.335373,1.055475,0.01169,0.962401,0.007877,True,False,False,3.4332275390625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,SEGMENT_HYBRID,3.564826,8.401381,3.630538,12.031918,3.6431,4.949926,3.321846,3.335373,1.021957,0.4114,0.93184,0.27721,True,False,False,3.0517578125e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,CUSPARSE,3.6431,1.298352,3.651574,4.949926,3.6431,4.949926,3.321846,3.335373,1.0,1.0,0.911818,0.673823,True,False,False,0.0,0.0,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,CSR_DIRECT,6.787666,0.0,6.80233,6.80233,7.261553,8.669316,6.787666,6.80233,1.069816,1.274463,1.0,1.0,True,False,False,3.814697265625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,RODE_ENHANCED,6.681907,3.584746,6.720451,10.305197,7.261553,8.669316,6.787666,6.80233,1.086749,0.841257,1.015828,0.660087,True,False,False,3.4332275390625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,ZERO_OVERHEAD_CSR,7.097032,1.554244,7.133286,8.68753,7.261553,8.669316,6.787666,6.80233,1.023182,0.997903,0.956409,0.782999,True,False,False,1.33514404296875e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,TC_DIRECT,7.029504,84.091782,7.107994,91.199776,7.261553,8.669316,6.787666,6.80233,1.033011,0.095059,0.965597,0.074587,True,False,False,3.814697265625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,COMMUNITY_TC,7.063168,428.536027,7.14199,435.678017,7.261553,8.669316,6.787666,6.80233,1.028087,0.019898,0.960995,0.015613,True,False,False,3.814697265625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,SEGMENT_HYBRID,7.361168,8.446162,7.430819,15.876981,7.261553,8.669316,6.787666,6.80233,0.986468,0.546031,0.922091,0.42844,True,False,False,3.4332275390625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,CUSPARSE,7.261553,1.39897,7.270346,8.669316,7.261553,8.669316,6.787666,6.80233,1.0,1.0,0.93474,0.784644,True,False,False,0.0,0.0,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,CSR_DIRECT,13.728916,0.0,13.747302,13.747302,14.530416,16.018812,13.728916,13.747302,1.05838,1.165233,1.0,1.0,True,False,False,3.4332275390625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,RODE_ENHANCED,13.545549,3.660575,13.5816,17.242175,14.530416,16.018812,13.728916,13.747302,1.072708,0.929048,1.013537,0.797307,True,False,False,3.4332275390625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,ZERO_OVERHEAD_CSR,14.457241,1.570957,14.49472,16.065677,14.530416,16.018812,13.728916,13.747302,1.005061,0.997083,0.949622,0.855694,True,False,False,1.71661376953125e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,TC_DIRECT,14.228915,84.391493,14.295347,98.68684,14.530416,16.018812,13.728916,13.747302,1.021189,0.16232,0.96486,0.139302,True,False,False,3.4332275390625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,COMMUNITY_TC,14.248796,391.798953,14.353715,406.152668,14.530416,16.018812,13.728916,13.747302,1.019764,0.03944,0.963514,0.033848,True,False,False,3.4332275390625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,SEGMENT_HYBRID,14.883932,8.382937,14.954023,23.33696,14.530416,16.018812,13.728916,13.747302,0.976249,0.686414,0.922398,0.589079,True,False,False,3.4332275390625e-05,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,CUSPARSE,14.530416,1.483356,14.535456,16.018812,14.530416,16.018812,13.728916,13.747302,1.0,1.0,0.94484,0.858197,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,CSR_DIRECT,2.146657,0.0,2.157363,2.157363,2.23615,3.436606,2.146657,2.157363,1.041689,1.592966,1.0,1.0,True,False,False,4.9591064453125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,RODE_ENHANCED,1.607434,4.587374,1.636115,6.223489,2.23615,3.436606,2.146657,2.157363,1.39113,0.552199,1.335456,0.346648,True,False,False,5.14984130859375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,2.214917,1.522213,2.242867,3.76508,2.23615,3.436606,2.146657,2.157363,1.009586,0.912758,0.969182,0.572993,True,False,False,1.9073486328125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,TC_DIRECT,2.098007,89.762167,2.170368,91.932535,2.23615,3.436606,2.146657,2.157363,1.065845,0.037382,1.023189,0.023467,True,False,False,4.9591064453125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,COMMUNITY_TC,2.200064,477.907994,2.27584,480.183834,2.23615,3.436606,2.146657,2.157363,1.016402,0.007157,0.975725,0.004493,True,False,False,4.9591064453125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,SEGMENT_HYBRID,1.808005,10.27754,1.852643,12.130183,2.23615,3.436606,2.146657,2.157363,1.236805,0.28331,1.187307,0.177851,True,False,False,5.14984130859375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,CUSPARSE,2.23615,1.195787,2.240819,3.436606,2.23615,3.436606,2.146657,2.157363,1.0,1.0,0.959979,0.62776,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,CSR_DIRECT,4.365931,0.0,4.377498,4.377498,4.638787,5.934057,4.365931,4.377498,1.062496,1.355582,1.0,1.0,True,False,False,5.7220458984375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,RODE_ENHANCED,4.033838,4.701199,4.021578,8.722776,4.638787,5.934057,4.365931,4.377498,1.149968,0.680295,1.082327,0.501847,True,False,False,5.7220458984375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,4.237599,1.533636,4.271206,5.804842,4.638787,5.934057,4.365931,4.377498,1.094673,1.02226,1.030284,0.754111,True,False,False,1.9073486328125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,TC_DIRECT,4.39149,92.789294,4.47273,97.262024,4.638787,5.934057,4.365931,4.377498,1.056313,0.061011,0.99418,0.045007,True,False,False,5.7220458984375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,COMMUNITY_TC,4.496502,496.17204,4.586189,500.758228,4.638787,5.934057,4.365931,4.377498,1.031643,0.01185,0.970962,0.008742,True,False,False,5.7220458984375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,SEGMENT_HYBRID,4.33452,10.23202,4.364538,14.596558,4.638787,5.934057,4.365931,4.377498,1.070196,0.406538,1.007247,0.299899,True,False,False,5.7220458984375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,CUSPARSE,4.638787,1.286632,4.647424,5.934057,4.638787,5.934057,4.365931,4.377498,1.0,1.0,0.94118,0.737691,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,CSR_DIRECT,8.948101,0.0,8.970445,8.970445,9.266386,10.624238,8.948101,8.970445,1.03557,1.18436,1.0,1.0,True,False,False,8.0108642578125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,RODE_ENHANCED,8.752927,4.882615,8.797386,13.68,9.266386,10.624238,8.948101,8.970445,1.058661,0.776626,1.022298,0.655734,True,False,False,7.62939453125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,9.036744,1.544166,9.077555,10.621721,9.266386,10.624238,8.948101,8.970445,1.025412,1.000237,0.990191,0.844538,True,False,False,1.71661376953125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,TC_DIRECT,9.060265,93.046292,9.133978,102.18027,9.266386,10.624238,8.948101,8.970445,1.02275,0.103975,0.98762,0.08779,True,False,False,8.0108642578125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,COMMUNITY_TC,9.224356,515.045724,9.321574,524.367298,9.266386,10.624238,8.948101,8.970445,1.004556,0.020261,0.970052,0.017107,True,False,False,8.0108642578125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,SEGMENT_HYBRID,9.374853,10.369818,9.452061,19.821879,9.266386,10.624238,8.948101,8.970445,0.98843,0.535985,0.954479,0.452553,True,False,False,7.62939453125e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,CUSPARSE,9.266386,1.350996,9.273242,10.624238,9.266386,10.624238,8.948101,8.970445,1.0,1.0,0.965652,0.844338,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,CSR_DIRECT,18.096036,0.0,18.116403,18.116403,18.537046,20.052906,18.096036,18.116403,1.024371,1.106892,1.0,1.0,True,False,False,6.103515625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,RODE_ENHANCED,17.869491,5.127295,17.920237,23.047532,18.537046,20.052906,18.096036,18.116403,1.037357,0.870067,1.012678,0.786045,True,False,False,5.7220458984375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,18.590704,1.585374,18.640589,20.225963,18.537046,20.052906,18.096036,18.116403,0.997114,0.991444,0.973392,0.8957,True,False,False,1.9073486328125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,TC_DIRECT,18.395238,92.926957,18.466099,111.393056,18.537046,20.052906,18.096036,18.116403,1.007709,0.180019,0.983735,0.162635,True,False,False,6.103515625e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,COMMUNITY_TC,18.629453,508.507688,18.721382,527.22907,18.537046,20.052906,18.096036,18.116403,0.99504,0.038035,0.971367,0.034362,True,False,False,6.103515625e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,SEGMENT_HYBRID,19.096018,10.572597,19.180461,29.753058,18.537046,20.052906,18.096036,18.116403,0.970728,0.673978,0.947634,0.608892,True,False,False,5.7220458984375e-05,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,CUSPARSE,18.537046,1.508427,18.544479,20.052906,18.537046,20.052906,18.096036,18.116403,1.0,1.0,0.976209,0.90343,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,CSR_DIRECT,2.105508,0.0,2.12183,2.12183,2.214769,3.424377,2.105508,2.12183,1.051893,1.613879,1.0,1.0,True,False,False,4.57763671875e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,RODE_ENHANCED,1.686938,4.54053,1.724726,6.265257,2.214769,3.424377,2.105508,2.12183,1.312893,0.546566,1.248124,0.338666,True,False,False,4.9591064453125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,2.207053,1.55832,2.234368,3.792688,2.214769,3.424377,2.105508,2.12183,1.003496,0.902889,0.953991,0.559453,True,False,False,1.52587890625e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,TC_DIRECT,2.056044,94.68384,2.151731,96.835571,2.214769,3.424377,2.105508,2.12183,1.077199,0.035363,1.024058,0.021912,True,False,False,4.57763671875e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,COMMUNITY_TC,2.153692,516.141549,2.244198,518.385748,2.214769,3.424377,2.105508,2.12183,1.028359,0.006606,0.977627,0.004093,True,False,False,4.57763671875e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,SEGMENT_HYBRID,1.875635,10.332184,1.931149,12.263333,2.214769,3.424377,2.105508,2.12183,1.18081,0.279237,1.122557,0.173022,True,False,False,4.9591064453125e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,CUSPARSE,2.214769,1.204656,2.219722,3.424377,2.214769,3.424377,2.105508,2.12183,1.0,1.0,0.950667,0.619625,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,CSR_DIRECT,4.28585,0.0,4.299674,4.299674,4.598236,5.913315,4.28585,4.299674,1.072888,1.375294,1.0,1.0,True,False,False,5.7220458984375e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,RODE_ENHANCED,4.063145,4.635938,4.101517,8.737455,4.598236,5.913315,4.28585,4.299674,1.131694,0.676778,1.054811,0.492097,True,False,False,5.7220458984375e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,4.222141,1.554886,4.254618,5.809504,4.598236,5.913315,4.28585,4.299674,1.089077,1.017869,1.015089,0.74011,True,False,False,1.52587890625e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,TC_DIRECT,4.322534,98.413162,4.409446,102.822608,4.598236,5.913315,4.28585,4.299674,1.063782,0.05751,0.991513,0.041816,True,False,False,5.7220458984375e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,COMMUNITY_TC,4.413937,510.51246,4.513792,515.026252,4.598236,5.913315,4.28585,4.299674,1.041754,0.011482,0.970981,0.008348,True,False,False,5.7220458984375e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,SEGMENT_HYBRID,4.380611,10.427057,4.48183,14.908887,4.598236,5.913315,4.28585,4.299674,1.049679,0.39663,0.978368,0.288397,True,False,False,5.7220458984375e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,CUSPARSE,4.598236,1.305315,4.608,5.913315,4.598236,5.913315,4.28585,4.299674,1.0,1.0,0.932064,0.727117,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,CSR_DIRECT,8.782167,0.0,8.802099,8.802099,9.178762,10.524845,8.782167,8.802099,1.045159,1.19572,1.0,1.0,True,False,False,6.103515625e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,RODE_ENHANCED,8.661294,4.746735,8.705395,13.45213,9.178762,10.524845,8.782167,8.802099,1.059745,0.782392,1.013956,0.654328,True,False,False,6.103515625e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,8.943324,1.5737,8.979558,10.553259,9.178762,10.524845,8.782167,8.802099,1.026326,0.997308,0.98198,0.834065,True,False,False,1.9073486328125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,TC_DIRECT,8.963231,96.454594,9.032294,105.486888,9.178762,10.524845,8.782167,8.802099,1.024046,0.099774,0.979799,0.083443,True,False,False,6.103515625e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,COMMUNITY_TC,9.083203,517.376853,9.167155,526.544008,9.178762,10.524845,8.782167,8.802099,1.010521,0.019989,0.966858,0.016717,True,False,False,6.103515625e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,SEGMENT_HYBRID,9.279724,10.551661,9.364125,19.915785,9.178762,10.524845,8.782167,8.802099,0.98912,0.528467,0.946382,0.441966,True,False,False,6.103515625e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,CUSPARSE,9.178762,1.339169,9.185677,10.524845,9.178762,10.524845,8.782167,8.802099,1.0,1.0,0.956792,0.836316,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,CSR_DIRECT,17.754456,0.0,17.773261,17.773261,18.372234,19.890503,17.754456,17.773261,1.034796,1.119125,1.0,1.0,True,False,False,4.9591064453125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,RODE_ENHANCED,17.607762,4.821168,17.652026,22.473194,18.372234,19.890503,17.754456,17.773261,1.043417,0.885077,1.008331,0.790865,True,False,False,4.9591064453125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,18.311716,1.607988,18.360218,19.968206,18.372234,19.890503,17.754456,17.773261,1.003305,0.996109,0.969568,0.890078,True,False,False,1.9073486328125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,TC_DIRECT,18.139966,95.275684,18.197606,113.473291,18.372234,19.890503,17.754456,17.773261,1.012804,0.175288,0.978748,0.156629,True,False,False,4.9591064453125e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,COMMUNITY_TC,18.304528,503.077292,18.396979,521.474271,18.372234,19.890503,17.754456,17.773261,1.003699,0.038143,0.969949,0.034083,True,False,False,4.9591064453125e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,SEGMENT_HYBRID,18.836362,10.382122,18.911155,29.293277,18.372234,19.890503,17.754456,17.773261,0.97536,0.679013,0.942563,0.606735,True,False,False,4.9591064453125e-05,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,CUSPARSE,18.372234,1.511137,18.379366,19.890503,18.372234,19.890503,17.754456,17.773261,1.0,1.0,0.966374,0.893555,True,False,False,0.0,0.0,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,CSR_DIRECT,0.03413,0.0,0.041574,0.041574,0.044421,1.082843,0.03413,0.041574,1.30153,26.04591,1.0,1.0,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,RODE_ENHANCED,0.034391,0.157238,0.046592,0.20383,0.044421,1.082843,0.03413,0.041574,1.291648,5.312487,0.992407,0.203966,True,False,False,4.76837158203125e-06,0.005477225575051661,
synth_dense_small_d30,Dense Small,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,10000,10000,300000,64,30.0,0.0,30,ZERO_OVERHEAD_CSR,0.053212,0.056907,0.063795,0.120702,0.044421,1.082843,0.03413,0.041574,0.834793,8.971218,0.641393,0.344439,True,False,False,4.76837158203125e-06,0.005477225575051661,
