dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,64,27.884685,1.888128,300,ZERO_OVERHEAD_CSR,1.6512,1.939577,1.675059,3.614637,1.758351,2.994616,1.628892,1.641472,1.064893,0.828469,0.98649,0.454118,True,False,False,3.0517578125e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,64,27.884685,1.888128,300,TC_DIRECT,0.996086,114.605586,1.249946,115.855531,1.758351,2.994616,1.628892,1.641472,1.765261,0.025848,1.635293,0.014168,True,False,False,0.013967514038085938,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,64,27.884685,1.888128,300,COMMUNITY_TC,0.984596,135.443861,1.215498,136.659358,1.758351,2.994616,1.628892,1.641472,1.78586,0.021913,1.654375,0.012011,True,False,False,0.013946533203125,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,64,27.884685,1.888128,300,SEGMENT_HYBRID,1.061407,111.597855,1.30007,112.897926,1.758351,2.994616,1.628892,1.641472,1.656624,0.026525,1.534654,0.014539,True,False,False,0.013967514038085938,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,64,27.884685,1.888128,300,CUSPARSE,1.758351,1.230264,1.764352,2.994616,1.758351,2.994616,1.628892,1.641472,1.0,1.0,0.926375,0.548141,True,False,False,0.0,0.0,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,CSR_DIRECT,3.308211,0.0,3.320422,3.320422,3.642829,4.973722,3.308211,3.320422,1.101148,1.497919,1.0,1.0,True,False,False,3.4332275390625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,RODE_ENHANCED,3.211622,2.779373,3.241942,6.021316,3.642829,4.973722,3.308211,3.320422,1.134264,0.826019,1.030075,0.551445,True,False,False,3.4332275390625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,ZERO_OVERHEAD_CSR,3.296814,1.93863,3.324006,5.262636,3.642829,4.973722,3.308211,3.320422,1.104954,0.945101,1.003457,0.630943,True,False,False,3.0517578125e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,TC_DIRECT,1.992433,125.321232,2.261386,127.582618,3.642829,4.973722,3.308211,3.320422,1.828332,0.038984,1.660388,0.026026,True,False,False,0.014817237854003906,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,COMMUNITY_TC,1.984789,132.679698,2.164352,134.84405,3.642829,4.973722,3.308211,3.320422,1.835374,0.036885,1.666783,0.024624,True,False,False,0.014816761016845703,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,SEGMENT_HYBRID,2.127247,109.806561,2.297549,112.10411,3.642829,4.973722,3.308211,3.320422,1.712461,0.044367,1.555161,0.029619,True,False,False,0.014817237854003906,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,128,27.884685,1.888128,300,CUSPARSE,3.642829,1.320334,3.653389,4.973722,3.642829,4.973722,3.308211,3.320422,1.0,1.0,0.908143,0.667593,True,False,False,0.0,0.0,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,CSR_DIRECT,6.741381,0.0,6.755738,6.755738,7.261855,8.602767,6.741381,6.755738,1.077206,1.273402,1.0,1.0,True,False,False,4.1961669921875e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,RODE_ENHANCED,6.682199,3.03677,6.730035,9.766806,7.261855,8.602767,6.741381,6.755738,1.086746,0.880817,1.008857,0.691704,True,False,False,3.814697265625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,ZERO_OVERHEAD_CSR,6.693125,1.996202,6.72512,8.721322,7.261855,8.602767,6.741381,6.755738,1.084972,0.986406,1.00721,0.774623,True,False,False,3.4332275390625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,TC_DIRECT,4.081203,118.273814,4.291821,122.565635,7.261855,8.602767,6.741381,6.755738,1.779342,0.070189,1.651812,0.055119,True,False,False,0.014127731323242188,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,COMMUNITY_TC,4.03391,149.129674,4.115619,153.245294,7.261855,8.602767,6.741381,6.755738,1.800202,0.056137,1.671178,0.044084,True,False,False,0.01412200927734375,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,SEGMENT_HYBRID,4.312679,117.639809,4.373299,122.013108,7.261855,8.602767,6.741381,6.755738,1.683839,0.070507,1.563154,0.055369,True,False,False,0.014127731323242188,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,256,27.884685,1.888128,300,CUSPARSE,7.261855,1.334211,7.268557,8.602767,7.261855,8.602767,6.741381,6.755738,1.0,1.0,0.928328,0.785298,True,False,False,0.0,0.0,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,CSR_DIRECT,13.574891,0.0,13.593702,13.593702,14.531552,16.017231,13.574891,13.593702,1.070473,1.178283,1.0,1.0,True,False,False,3.814697265625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,RODE_ENHANCED,13.545769,2.995806,13.587683,16.583489,14.531552,16.017231,13.574891,13.593702,1.072774,0.965854,1.00215,0.819713,True,False,False,3.814697265625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,ZERO_OVERHEAD_CSR,13.504988,2.046647,13.538304,15.584951,14.531552,16.017231,13.574891,13.593702,1.076014,1.027737,1.005176,0.872233,True,False,False,3.814697265625e-05,0.017320508075688777,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,TC_DIRECT,8.105088,128.436285,8.346522,136.782807,14.531552,16.017231,13.574891,13.593702,1.792893,0.1171,1.67486,0.099382,True,False,False,0.014589309692382812,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,COMMUNITY_TC,8.094976,150.117028,8.187123,158.304152,14.531552,16.017231,13.574891,13.593702,1.795132,0.10118,1.676953,0.085871,True,False,False,0.014604568481445312,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,SEGMENT_HYBRID,8.641275,124.541129,8.713728,133.254857,14.531552,16.017231,13.574891,13.593702,1.681644,0.1202,1.570936,0.102013,True,False,False,0.014589309692382812,0.17320508075688776,
synth_mixed_v3,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,5576937,512,27.884685,1.888128,300,CUSPARSE,14.531552,1.480611,14.536621,16.017231,14.531552,16.017231,13.574891,13.593702,1.0,1.0,0.934167,0.848692,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,CSR_DIRECT,2.14549,0.0,2.158592,2.158592,2.2366,3.507836,2.14549,2.158592,1.042466,1.625058,1.0,1.0,True,False,False,5.14984130859375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,RODE_ENHANCED,1.608904,3.599603,1.642022,5.241625,2.2366,3.507836,2.14549,2.158592,1.390139,0.669227,1.333511,0.411817,True,False,False,5.340576171875e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,2.190275,1.935857,2.21655,4.152407,2.2366,3.507836,2.14549,2.158592,1.021151,0.844772,0.979553,0.519841,True,False,False,3.62396240234375e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,TC_DIRECT,1.28642,147.953592,1.5472,149.500792,2.2366,3.507836,2.14549,2.158592,1.738623,0.023464,1.667798,0.014439,True,False,False,0.015867233276367188,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,COMMUNITY_TC,1.221125,164.794051,1.46464,166.258691,2.2366,3.507836,2.14549,2.158592,1.83159,0.021099,1.756978,0.012983,True,False,False,0.01587200164794922,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,SEGMENT_HYBRID,1.374479,144.060456,1.606176,145.666632,2.2366,3.507836,2.14549,2.158592,1.627235,0.024081,1.560947,0.014819,True,False,False,0.01586627960205078,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,64,37.051085,2.317877,480,CUSPARSE,2.2366,1.264048,2.243789,3.507836,2.2366,3.507836,2.14549,2.158592,1.0,1.0,0.959264,0.615363,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,CSR_DIRECT,4.355389,0.0,4.373094,4.373094,4.639104,5.961441,4.355389,4.373094,1.065141,1.363209,1.0,1.0,True,False,False,6.103515625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,RODE_ENHANCED,4.040161,3.73313,4.051354,7.784484,4.639104,5.961441,4.355389,4.373094,1.148247,0.765811,1.078024,0.561771,True,False,False,6.103515625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,4.363694,1.943154,4.391526,6.334681,4.639104,5.961441,4.355389,4.373094,1.063114,0.94108,0.998097,0.690342,True,False,False,3.4332275390625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,TC_DIRECT,2.563825,153.325379,2.815482,156.140861,4.639104,5.961441,4.355389,4.373094,1.809447,0.03818,1.698786,0.028007,True,False,False,0.019245147705078125,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,COMMUNITY_TC,2.469263,190.032953,2.64343,192.676384,4.639104,5.961441,4.355389,4.373094,1.87874,0.03094,1.763842,0.022697,True,False,False,0.01921558380126953,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,SEGMENT_HYBRID,2.761836,140.453842,2.92471,143.378552,4.639104,5.961441,4.355389,4.373094,1.679718,0.041578,1.576991,0.0305,True,False,False,0.019245147705078125,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,128,37.051085,2.317877,480,CUSPARSE,4.639104,1.311873,4.649568,5.961441,4.639104,5.961441,4.355389,4.373094,1.0,1.0,0.938843,0.733563,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,CSR_DIRECT,8.88128,0.0,8.898355,8.898355,9.266453,10.6604,8.88128,8.898355,1.043369,1.198019,1.0,1.0,True,False,False,8.0108642578125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,RODE_ENHANCED,8.753065,3.852155,8.796528,12.648683,9.266453,10.6604,8.88128,8.898355,1.058652,0.842807,1.014648,0.703501,True,False,False,7.62939453125e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,8.848922,2.035145,8.884634,10.919779,9.266453,10.6604,8.88128,8.898355,1.047184,0.976247,1.003657,0.814884,True,False,False,3.4332275390625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,TC_DIRECT,5.227858,143.097924,5.442301,148.540225,9.266453,10.6604,8.88128,8.898355,1.772514,0.071768,1.698837,0.059905,True,False,False,0.01787281036376953,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,COMMUNITY_TC,5.049283,167.079883,5.072688,172.152571,9.266453,10.6604,8.88128,8.898355,1.835202,0.061924,1.758919,0.051689,True,False,False,0.01786327362060547,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,SEGMENT_HYBRID,5.583114,144.104821,5.714301,149.819122,9.266453,10.6604,8.88128,8.898355,1.659728,0.071155,1.590739,0.059394,True,False,False,0.017884254455566406,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,256,37.051085,2.317877,480,CUSPARSE,9.266453,1.386045,9.274355,10.6604,9.266453,10.6604,8.88128,8.898355,1.0,1.0,0.958434,0.834711,True,False,False,0.0,0.0,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,CSR_DIRECT,17.846569,0.0,17.862451,17.862451,18.537548,20.024151,17.846569,17.862451,1.038718,1.121019,1.0,1.0,True,False,False,6.103515625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,RODE_ENHANCED,17.869829,3.772186,17.912742,21.684929,18.537548,20.024151,17.846569,17.862451,1.037366,0.923413,0.998698,0.823727,True,False,False,6.103515625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,ZERO_OVERHEAD_CSR,17.799393,1.922396,17.826714,19.749109,18.537548,20.024151,17.846569,17.862451,1.041471,1.013927,1.00265,0.904469,True,False,False,3.814697265625e-05,0.021908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,TC_DIRECT,10.423116,141.833187,10.661657,152.494845,18.537548,20.024151,17.846569,17.862451,1.778503,0.13131,1.71221,0.117135,True,False,False,0.019806861877441406,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,COMMUNITY_TC,10.12436,166.28003,10.141338,176.421367,18.537548,20.024151,17.846569,17.862451,1.830985,0.113502,1.762736,0.101249,True,False,False,0.01981973648071289,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,SEGMENT_HYBRID,11.211531,142.871289,11.280512,154.151801,18.537548,20.024151,17.846569,17.862451,1.653436,0.129899,1.591805,0.115876,True,False,False,0.019804954528808594,0.21908902300206645,
synth_mixed_v4,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7410217,512,37.051085,2.317877,480,CUSPARSE,18.537548,1.480976,18.543175,20.024151,18.537548,20.024151,17.846569,17.862451,1.0,1.0,0.962725,0.892045,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,CSR_DIRECT,2.103962,0.0,2.113638,2.113638,2.215429,3.432306,2.103962,2.113638,1.05298,1.623885,1.0,1.0,True,False,False,4.57763671875e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,RODE_ENHANCED,1.686554,3.574634,1.717299,5.291934,2.215429,3.432306,2.103962,2.113638,1.313584,0.648592,1.247492,0.399408,True,False,False,4.9591064453125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,2.146606,1.901673,2.168013,4.069686,2.215429,3.432306,2.103962,2.113638,1.032061,0.843383,0.980134,0.519362,True,False,False,3.0517578125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,TC_DIRECT,1.257083,139.932524,1.497114,141.429637,2.215429,3.432306,2.103962,2.113638,1.762357,0.024269,1.673686,0.014945,True,False,False,0.01515817642211914,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,COMMUNITY_TC,1.213737,163.74115,1.442346,165.183495,2.215429,3.432306,2.103962,2.113638,1.825296,0.020779,1.733458,0.012796,True,False,False,0.015158414840698242,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,SEGMENT_HYBRID,1.337544,139.771409,1.551709,141.323118,2.215429,3.432306,2.103962,2.113638,1.656342,0.024287,1.573004,0.014956,True,False,False,0.01515817642211914,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,64,36.383385,2.047165,420,CUSPARSE,2.215429,1.211464,2.220842,3.432306,2.215429,3.432306,2.103962,2.113638,1.0,1.0,0.949686,0.615807,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,CSR_DIRECT,4.272604,0.0,4.280627,4.280627,4.598114,5.91242,4.272604,4.280627,1.076185,1.381204,1.0,1.0,True,False,False,5.7220458984375e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,RODE_ENHANCED,4.062315,3.896412,4.125469,8.021881,4.598114,5.91242,4.272604,4.280627,1.131895,0.737037,1.051766,0.533619,True,False,False,5.7220458984375e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,4.294979,1.982259,4.327936,6.310195,4.598114,5.91242,4.272604,4.280627,1.070579,0.936963,0.994791,0.678367,True,False,False,3.4332275390625e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,TC_DIRECT,2.513823,141.449447,2.74847,144.197918,4.598114,5.91242,4.272604,4.280627,1.829132,0.041002,1.699644,0.029686,True,False,False,0.017380118370056152,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,COMMUNITY_TC,2.455255,164.914456,2.606317,167.520773,4.598114,5.91242,4.272604,4.280627,1.872764,0.035294,1.740188,0.025553,True,False,False,0.01738107204437256,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,SEGMENT_HYBRID,2.693473,139.345901,2.846246,142.192147,4.598114,5.91242,4.272604,4.280627,1.707132,0.04158,1.586281,0.030105,True,False,False,0.017375707626342773,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,128,36.383385,2.047165,420,CUSPARSE,4.598114,1.304452,4.607968,5.91242,4.598114,5.91242,4.272604,4.280627,1.0,1.0,0.929208,0.724006,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,CSR_DIRECT,8.717419,0.0,8.731853,8.731853,9.178593,10.554113,8.717419,8.731853,1.052902,1.208691,1.0,1.0,True,False,False,5.7220458984375e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,RODE_ENHANCED,8.661366,3.707912,8.699078,12.40699,9.178593,10.554113,8.717419,8.731853,1.059717,0.850659,1.006472,0.703785,True,False,False,5.7220458984375e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,8.708828,2.002328,8.741683,10.744011,9.178593,10.554113,8.717419,8.731853,1.053941,0.982325,1.000987,0.812718,True,False,False,4.1961669921875e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,TC_DIRECT,5.13536,153.846454,5.347696,159.19415,9.178593,10.554113,8.717419,8.731853,1.787332,0.066297,1.697528,0.05485,True,False,False,0.018985271453857422,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,COMMUNITY_TC,5.037517,175.717897,5.049491,180.767388,9.178593,10.554113,8.717419,8.731853,1.822047,0.058385,1.730499,0.048304,True,False,False,0.018972396850585938,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,SEGMENT_HYBRID,5.440026,154.436673,5.522848,159.959521,9.178593,10.554113,8.717419,8.731853,1.687233,0.06598,1.602459,0.054588,True,False,False,0.01898670196533203,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,256,36.383385,2.047165,420,CUSPARSE,9.178593,1.364862,9.189251,10.554113,9.178593,10.554113,8.717419,8.731853,1.0,1.0,0.949756,0.827341,True,False,False,0.0,0.0,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,CSR_DIRECT,17.528115,0.0,17.554535,17.554535,18.372061,19.942848,17.528115,17.554535,1.048148,1.136051,1.0,1.0,True,False,False,4.9591064453125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,RODE_ENHANCED,17.606508,3.972132,17.650224,21.622356,18.372061,19.942848,17.528115,17.554535,1.043481,0.922325,0.995548,0.81187,True,False,False,4.9591064453125e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,ZERO_OVERHEAD_CSR,17.518049,2.05028,17.549107,19.599387,18.372061,19.942848,17.528115,17.554535,1.04875,1.017524,1.000575,0.895668,True,False,False,3.814697265625e-05,0.020493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,TC_DIRECT,10.276752,153.963422,10.50167,164.465092,18.372061,19.942848,17.528115,17.554535,1.78773,0.121259,1.705609,0.106737,True,False,False,0.01768970489501953,0.20493901531919198,
synth_mixed_v5,Mixed/Irregular,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,7276677,512,36.383385,2.047165,420,COMMUNITY_TC,10.027607,182.826868,11.709574,194.536442,18.372061,19.942848,17.528115,17.554535,1.832148,0.102515,1.747986,0.090238,True,False,False,0.01768970489501953,0.20493901531919198,
